DATE	COMPANY	clarity	succeeding	memorable	supporting	crisper	clears	amazingly	stability	dominate	passionate	sophisticated	proficient	spilling	humming	scarred	betrays	beware	unsatisfactory	unsound	invalid	reckless	greed	petty	untrue	wreaked	nemesis	drag	fuck	fearsome	ailing	monster	harasses	lamentable	inaccuracies	unbelievably	lonely	weep	ding	slower	cringe	impatient	allergies	ghetto	hysteria	frustrate	STOCK VALUE	
2016-11-01	Google	0.00016149870801	0.0	0.0	0.00129198966408	0.0	0.0	0.00016149870801	0.0	0.00016149870801	0.000645994832041	0.000807493540052	0.00016149870801	0.000484496124031	0.000322997416021	0.0	0.0	0.000322997416021	0.0	0.0	0.000645994832041	0.000322997416021	0.00016149870801	0.00016149870801	0.00016149870801	0.0	0.0	0.000322997416021	0.00016149870801	0.00016149870801	0.0	0.0	0.0	0.0	0.0	0.000322997416021	0.00016149870801	0.0	0.0	0.00016149870801	0.0	0.0	0.0	0.00016149870801	0.0	0.0	+	
2016-11-04	Google	0.000180050414116	0.0	0.000360100828232	0.00126035289881	0.000360100828232	0.0	0.000360100828232	0.000180050414116	0.000720201656464	0.00090025207058	0.000360100828232	0.000180050414116	0.0	0.0	0.0	0.0	0.000360100828232	0.0	0.000180050414116	0.000180050414116	0.000540151242348	0.0	0.000180050414116	0.000180050414116	0.0	0.0	0.000360100828232	0.000540151242348	0.0	0.000180050414116	0.000360100828232	0.0	0.0	0.0	0.0	0.000180050414116	0.0	0.000720201656464	0.000180050414116	0.0	0.0	0.0	0.0	0.000180050414116	0.0	+	
2016-11-05	Google	0.0	0.0	0.000318369945877	0.00111429481057	0.000318369945877	0.0	0.000318369945877	0.000477554918816	0.000159184972939	0.000477554918816	0.00127347978351	0.000318369945877	0.0	0.0	0.0	0.0	0.0	0.0	0.000159184972939	0.000795924864693	0.000159184972939	0.0	0.000477554918816	0.0	0.0	0.0	0.00111429481057	0.000318369945877	0.0	0.000159184972939	0.000477554918816	0.000159184972939	0.0	0.0	0.0	0.0	0.0	0.000795924864693	0.000318369945877	0.0	0.0	0.0	0.0	0.000159184972939	0.0	+	
2016-11-06	Google	0.0	0.0	0.000439657067487	0.000219828533744	0.0	0.000219828533744	0.000219828533744	0.00109914266872	0.000219828533744	0.000659485601231	0.0	0.0	0.000219828533744	0.000439657067487	0.000219828533744	0.0	0.0	0.0	0.000219828533744	0.0	0.0	0.0	0.000219828533744	0.0	0.0	0.000219828533744	0.0	0.000879314134975	0.0	0.0	0.000219828533744	0.0	0.0	0.0	0.0	0.0	0.0	0.000439657067487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	+	
2016-11-07	Google	0.000506158258816	0.0	0.00033743883921	0.00101231651763	0.0	0.0	0.0	0.00033743883921	0.000168719419605	0.000674877678421	0.000506158258816	0.0	0.0	0.0	0.0	0.0	0.000168719419605	0.0	0.0	0.00118103593724	0.0	0.000168719419605	0.0	0.0	0.0	0.0	0.000843597098026	0.0	0.0	0.0	0.000168719419605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033743883921	0.0	0.0	0.00033743883921	0.0	0.0	0.0	-	
2016-11-08	Google	0.000811523635626	0.0	0.000202880908906	0.000811523635626	0.0	0.0	0.0	0.00101440454453	0.000202880908906	0.000608642726719	0.0	0.0	0.0	0.0	0.0	0.0	0.000202880908906	0.0	0.0	0.00121728545344	0.0	0.0	0.0	0.0	0.0	0.0	0.000608642726719	0.0	0.0	0.0	0.00101440454453	0.0	0.0	0.0	0.0	0.000202880908906	0.0	0.000405761817813	0.000202880908906	0.0	0.0	0.0	0.0	0.0	0.0	-	
2016-11-11	Google	0.000178062678063	0.000178062678063	0.0	0.000534188034188	0.0	0.000356125356125	0.0	0.0	0.000356125356125	0.000356125356125	0.000534188034188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014245014245	0.0	0.0	0.0	0.0	0.0	0.0	0.000712250712251	0.0	0.0	0.0	0.000890313390313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000178062678063	0.0	0.0	0.0	0.0	0.0	0.0	-	
2016-11-12	Google	0.000184501845018	0.0	0.000738007380074	0.000369003690037	0.0	0.000738007380074	0.0	0.000184501845018	0.000184501845018	0.0	0.000553505535055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184501845018	0.000184501845018	0.0	0.000184501845018	0.0	0.0	0.0	0.000553505535055	0.0	0.000184501845018	0.0	0.000369003690037	0.0	0.0	0.000184501845018	0.0	0.0	0.0	0.0	0.0	0.0	0.000184501845018	0.0	0.0	0.0	0.0	+	
2016-11-13	Google	0.000171673819742	0.0	0.000171673819742	0.00103004291845	0.0	0.000343347639485	0.0	0.000171673819742	0.000343347639485	0.000171673819742	0.000171673819742	0.0	0.000171673819742	0.000171673819742	0.0	0.0	0.00068669527897	0.0	0.0	0.000515021459227	0.000171673819742	0.0	0.0	0.000171673819742	0.0	0.0	0.000171673819742	0.000858369098712	0.0	0.000343347639485	0.000171673819742	0.0	0.000343347639485	0.0	0.0	0.000171673819742	0.0	0.0	0.0	0.0	0.0	0.0	0.000171673819742	0.000515021459227	0.0	+	
2016-11-14	Google	0.000161394448031	0.0	0.000161394448031	0.000645577792124	0.0	0.000161394448031	0.0	0.000161394448031	0.000161394448031	0.0	0.000322788896062	0.0	0.000161394448031	0.000322788896062	0.0	0.0	0.0	0.0	0.0	0.000484183344093	0.000161394448031	0.0	0.000161394448031	0.000484183344093	0.0	0.0	0.00112976113622	0.00145255003228	0.0	0.0	0.000322788896062	0.0	0.000322788896062	0.0	0.0	0.000161394448031	0.0	0.0	0.000484183344093	0.0	0.0	0.0	0.000161394448031	0.000322788896062	0.0	+	
2016-11-15	Google	0.000489955903969	0.000326637269312	0.0	0.00146986771191	0.0	0.0	0.0	0.000163318634656	0.000163318634656	0.000163318634656	0.000816593173281	0.000163318634656	0.0	0.000163318634656	0.0	0.0	0.0	0.0	0.0	0.000489955903969	0.0	0.0	0.000163318634656	0.000326637269312	0.000163318634656	0.0	0.00130654907725	0.000816593173281	0.0	0.0	0.000489955903969	0.0	0.0	0.0	0.0	0.000163318634656	0.0	0.000163318634656	0.000489955903969	0.0	0.000163318634656	0.0	0.0	0.0	0.0	-	
2016-11-18	Google	0.000351000351	0.0	0.0001755001755	0.001053001053	0.0001755001755	0.0	0.000351000351	0.000702000702001	0.000351000351	0.000351000351	0.000351000351	0.0001755001755	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0015795015795	0.0001755001755	0.0	0.0	0.0001755001755	0.0	0.0	0.000877500877501	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351000351	0.0	0.0	0.0001755001755	0.0001755001755	0.0001755001755	0.0	+	
2016-11-19	Google	0.000585823081429	0.0	0.000146455770357	0.000585823081429	0.0	0.0	0.0	0.000292911540715	0.000292911540715	0.000292911540715	0.000439367311072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000585823081429	0.000146455770357	0.0	0.0	0.0	0.0	0.0	0.000439367311072	0.0	0.0	0.0	0.000439367311072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000292911540715	0.0	0.0	0.0	0.000146455770357	0.000146455770357	0.000439367311072	-	
